Climate change,Commodity,Eutrophication,Fisheries impact,Freshwater acidification,Freshwater ecotoxicity,Ionizing radiations,Land occupation,Land transformation,Marine acidification,Marine ecotoxicity,Photochemical ozone formation,Terrestrial acidification,Terrestrial ecotoxicity,Thermally polluted water,Water availability freshwater,Water availability terrestrial,Source,Reference product
1.0892162798062748,Goldex (Cu),0.003233480556344273,3.4121627105340253e-18,0.02482164044505675,0.22343990406296302,3.514186848284625e-10,0.18468709280686205,0.45563915027357366,0.30007696427703917,8.493311933596519e-07,0.034688503417527355,0.13976135912072413,0.031001005057155626,0.0017878552099728036,-4.087459931557714e-05,0.00030900933181598935,MetalliCan,Cu concentrate
0.00811731805127536,Kidd Creek,0.0022520879598909773,3.4678107051033534e-20,0.006940058481921538,0.171818916713143,7.922243630514678e-13,0.021704603363986906,0.3501992002275666,0.0030504899595834235,8.638700884013894e-09,0.07379120713057838,0.05646080884714518,0.00031533179867581897,2.2158588410215645e-06,7.138938282237427e-08,3.1557998646428047e-06,MetalliCan,Cu concentrate
0.5376783674819139,LaRonde (Cu),0.004655127550260832,8.227104956800669e-19,0.03316713143356963,0.10022575701892242,2.946082032158975e-10,0.13383584423049813,0.5712303462875684,0.15555290177402414,2.342630140802088e-07,0.03769695650641233,0.11234197733931878,0.008550950820893709,0.0016315941854323176,5.449981619383798e-06,7.365159107822828e-05,MetalliCan,Cu concentrate
0.3548783784672886,New Afton,0.0011868803356206777,3.961766426882644e-19,0.0045120432729373935,0.08871147991147052,3.22565134133244e-11,0.0550767292091472,0.6306630355804629,0.10666090608398421,1.8390786622919457e-07,0.009674760220485528,0.023241880654191367,0.006712752106268558,0.0001705314387078423,2.620593048653494e-05,4.631416106655775e-05,MetalliCan,Cu concentrate
0.08874417233163226,Snow Lake (Cu),0.006141503181111013,2.9018670427060027e-20,0.04533646812634186,0.01756509556310765,9.69569192815476e-12,0.010264404758209625,0.0915148055389582,0.026552982144318824,1.5595452092430915e-08,0.0014405752379817068,0.10540621441921941,0.0005692484564758505,0.00021284582230397244,5.598504311365122e-06,6.956791702009429e-06,MetalliCan,Cu concentrate
15370.561550442573,Casa Berardi,158.76371963397295,1.832860696712145e-14,1167.7649389780595,2747.4169089934367,2.5043764093354763e-06,1790.599661296458,15559.248691844148,4613.041206782708,0.004637259874105324,221.7336613431922,3075.7820634617497,169.2629542415571,12.769767921553187,0.27261806978624026,1.6281362720335795,MetalliCan,Doré
1952.1850038771672,Fox Complex,31.973980306101126,8.34472462747307e-15,122.16107266608401,544.1738987256189,1.906359578136978e-07,2335.417522534979,43240.483564565635,521.2904369257692,0.0020006440399420048,875.3980912039261,892.6915504304587,73.02480841836665,0.533210530046086,0.01717869836728119,0.7593921090071732,MetalliCan,Doré
47117.955279094385,Hemlo,178.14639689356244,1.0549906493614735e-14,1561.5195051484343,14712.954065094771,3.55392447081536e-06,1293.9796444103229,14316.650095175744,13571.42936585732,0.004736034276410903,3922.158007398429,5680.514538835817,172.87621363803743,3.052799982748093,0.09291735655683409,2.005414306892707,MetalliCan,Doré
10664.788880207649,Meliadine,266.44480325876486,1.492147332797317e-14,921.7641541641016,1321.2895020134933,4.485942379267571e-07,277.665544312928,503.8989039915467,3189.7406233539064,0.0036292689045777844,8565.719558351955,7135.014939501095,132.47032792841742,1.0307889676774922,-0.014352183539396483,1.3918805942092993,MetalliCan,Doré
46244.31601802611,Rainy River,135.21711691251588,8.299012612561657e-14,847.4686994961761,10975.028790315218,0.00028756984304334764,3103.4787720784325,26081.535950830174,13548.647889286436,0.032724155408652006,1452.4659319289888,4043.9914221917375,1194.4577483141177,23.207021709884177,0.31114270435579483,8.070972250427388,MetalliCan,Doré
15281.68499232973,Meadowbank complex,286.362532459565,2.6085154682896553e-14,1035.0066983227778,2068.4387916381047,7.294133744878103e-07,630.1298858501793,4350.345960320887,4523.358029936785,0.00630553382793821,8984.228721839123,7856.721238843968,230.15537547815137,1.761283232042749,-0.03575271483391988,2.4143781599133716,MetalliCan,Doré
