site_id,activity_name,mining_processing_type,archetypes,compartment_name,substance_name,flow_direction,release_pathway,unit,value,data_source,concentrate,mass_conc,allocation_factor,facility_type,value_normalized,functional_unit,normalization_key,reference_mass_unit
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Manganese (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Mercury (and its compounds),Emission,Fugitive Emissions,tonnes,0.0001652,MetalliCan,Cu,63500.0,1.0,mining,2.6015748031496062e-12,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Mercury (and its compounds),Emission,Direct Discharge,tonnes,1e-07,MetalliCan,Cu,63500.0,1.0,mining,1.5748031496062991e-15,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Mercury (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Mercury (and its compounds),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Selenium (and its compounds),Emission,Fugitive Emissions,kg,4.1532,MetalliCan,Cu,63500.0,1.0,mining,6.540472440944882e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Selenium (and its compounds),Emission,Direct Discharge,kg,0.5255,MetalliCan,Cu,63500.0,1.0,mining,8.275590551181102e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Selenium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Phosphorus (total),Emission,Fugitive Emissions,tonnes,5.2515,MetalliCan,Cu,63500.0,1.0,mining,8.27007874015748e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Phosphorus (total),Emission,Direct Discharge,tonnes,0.0021,MetalliCan,Cu,63500.0,1.0,mining,3.307086614173228e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Phosphorus (total),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Phosphorus (total),Emission,Waterbody,tonnes,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Thallium (and its compounds),Emission,Fugitive Emissions,kg,0.217,MetalliCan,Cu,63500.0,1.0,mining,3.4173228346456696e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Thallium (and its compounds),Emission,Direct Discharge,kg,0.0002,MetalliCan,Cu,63500.0,1.0,mining,3.1496062992125982e-12,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Thallium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Water,Thallium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,63500.0,1.0,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Total particulate matter,Emission,Stack Emissions,tonnes,13.1382,MetalliCan,Cu,63500.0,1.0,mining,2.0690078740157478e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,Total particulate matter,Emission,Fugitive Emissions,tonnes,3955.7019,MetalliCan,Cu,63500.0,1.0,mining,6.229451811023623e-05,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,13.1382,MetalliCan,Cu,63500.0,1.0,mining,2.0690078740157478e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Fugitive Emissions,tonnes,1118.9568,MetalliCan,Cu,63500.0,1.0,mining,1.7621366929133856e-05,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,13.1382,MetalliCan,Cu,63500.0,1.0,mining,2.0690078740157478e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator",Cu Porphyry,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Fugitive Emissions,tonnes,390.4457,MetalliCan,Cu,63500.0,1.0,mining,6.148751181102362e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,Stationary Fuel Combustion,tonnes,0.866753,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,4.564302414360789e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,Stationary Fuel Combustion,tonnes,0.866753,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.934205834723326e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,On-site Transportation,tonnes,17.259097,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,9.088602878419465e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,N2O,Emission,On-site Transportation,tonnes,17.259097,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,3.8514601183331177e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,11.275428,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,5.9376158194262095e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,11.275428,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,2.5161722689858313e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Other,tonnes,252.789888,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,1.3311860427646559e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Other,tonnes,252.789888,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,5.6411420131070335e-06,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,9638.285157,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,5.0754999650872695e-05,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,Stationary Fuel Combustion,tonnes,9638.285157,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,0.00021508350576688662,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,114905.3282,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,0.0006050889548996993,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CO2,Emission,On-site Transportation,tonnes,114905.3282,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,0.0025641740639517686,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,7.369848,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,3.88094590037439e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,7.369848,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.6446211322745965e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Other,tonnes,1074.357024,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,5.657540681749787e-06,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Carbon monoxide,Emission,Other,tonnes,1074.357024,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,2.3974853555704894e-05,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.187125,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,9.853961731742064e-10,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,Stationary Fuel Combustion,tonnes,0.187125,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,4.175794797625187e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,5.738607,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,3.021937943701116e-08,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,CH4,Emission,On-site Transportation,tonnes,5.738607,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.2806009488959508e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Sulphur dioxide,Emission,Stack Emissions,tonnes,0.268033,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,1.4114559384603986e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Sulphur dioxide,Emission,Stack Emissions,tonnes,0.268033,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,5.9813002377655145e-09,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Sulphur dioxide,Emission,Other,tonnes,31.598736,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,1.6639825534558198e-07,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Sulphur dioxide,Emission,Other,tonnes,31.598736,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,7.051427516383792e-07,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Water,Consumption,,m3,6140000.0,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,0.03233310623000468,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Water,Consumption,,m3,6140000.0,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,0.1370173950964256,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.012317,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,6.486105365390354e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Arsenic (and its compounds),Emission,Fugitive Emissions,kg,0.012317,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,2.7486046504929554e-10,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,0.593561,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,3.1256792942976895e-09,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Direct Discharge,kg,0.593561,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.3245632255835423e-08,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Arsenic (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.003332,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,1.7546239406901566e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Cadmium (and its compounds),Emission,Fugitive Emissions,kg,0.003332,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,7.435536815330459e-11,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.007399,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,3.896297280061966e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Direct Discharge,kg,0.007399,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.6511265575219108e-10,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Water,Cadmium (and its compounds),Emission,Waterbody,kg,,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,,Mo concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.004725,MetalliCan,Cu,185367.93066666668,0.9761434843455175,mining,2.4881747058106213e-11,Cu concentrate,concentrate_economic,kg
BC-MAIN-6b4800fe,Open-pit mining and beneficiation at Gibraltar,"Open-pit, concentrator",Cu polymetallic,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.004725,MetalliCan,Mo,1069.0540862745097,0.02385651565448254,mining,1.054409107215979e-10,Mo concentrate,concentrate_economic,kg
