env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,substance_name,site_id,activity_name,mining_processing_type,archetypes,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
npri-26132-2023-6,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.000909,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Chromium (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,3.158391784428816e-10,Ore processed,1,ore
npri-11454-2023-6,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.3701,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,8.430370289379692e-07,Ore processed,1,ore
npri-26132-2023-7,2023,Air,NA - 05,Emission,Stack Emissions,kg,0.096206,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Cobalt (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,3.3427529154318887e-08,Ore processed,1,ore
npri-11454-2023-7,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.0013,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,2.9612216633865442e-09,Ore processed,1,ore
npri-26132-2023-8,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.001595,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Copper (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,5.541952581038461e-10,Ore processed,1,ore
npri-11454-2023-8,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.3765,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,8.57615350973103e-07,Ore processed,1,ore
npri-26132-2023-9,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.327258,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Lead (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.1370835848059465e-07,Ore processed,1,ore
npri-11454-2023-9,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.0169,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,3.849588162402507e-08,Ore processed,1,ore
npri-26132-2023-10,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.009174,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Manganese (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,3.1875782431628114e-09,Ore processed,1,ore
npri-11454-2023-10,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,1.55e-05,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Mercury (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,3.530687367883957e-11,Ore processed,1,ore
npri-11454-2023-11,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.0017,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,3.872366790582404e-09,Ore processed,1,ore
npri-26132-2023-11,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.000378,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nickel (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.3133906430298048e-10,Ore processed,1,ore
npri-26132-2023-12,2023,Air,NA - 17,Emission,Stack Emissions,tonnes,0.0002,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrate ion in solution at pH >= 6.0,ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,6.949156841427538e-11,Ore processed,1,ore
npri-11454-2023-12,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,440.1722,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,0.0010026518878927034,Ore processed,1,ore
npri-26132-2023-13,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,33.825137,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.1752809109788685e-05,Ore processed,1,ore
npri-26132-2023-14,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.008252,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Phosphorus (total),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,2.8672221127730023e-09,Ore processed,1,ore
npri-11454-2023-13,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,43.1072,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,9.819228806764341e-05,Ore processed,1,ore
npri-26132-2023-15,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.766211,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.6560573889168593e-06,Ore processed,1,ore
npri-11454-2023-14,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,36.8965,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,8.40451654639551e-05,Ore processed,1,ore
npri-26132-2023-16,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,2.941035,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.0218856745563918e-06,Ore processed,1,ore
npri-11454-2023-15,2023,Air,NA - 12,Emission,Stack Emissions,kg,1.8958,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,4.318372330344777e-06,Ore processed,1,ore
npri-26132-2023-17,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.006421,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Selenium (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,2.231026803940311e-09,Ore processed,1,ore
npri-26132-2023-18,2023,Air,NA - 13,Emission,Stack Emissions,tonnes,5e-06,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Silver (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.7372892103568846e-12,Ore processed,1,ore
npri-26132-2023-19,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.005316,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Thallium (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.8470858884514397e-09,Ore processed,1,ore
npri-11454-2023-16,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,56.1228,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,0.00012784003936146948,Ore processed,1,ore
npri-26132-2023-20,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,8.412956,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,2.923147537201442e-06,Ore processed,1,ore
npri-26132-2023-21,2023,Air,NA - M14,Emission,Stack Emissions,tonnes,27.054746,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total reduced sulphur (expressed as hydrogen sulphide),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,9.400383662949216e-06,Ore processed,1,ore
npri-26132-2023-22,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.000756,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Vanadium (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,2.6267812860596095e-10,Ore processed,1,ore
npri-26132-2023-23,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,30.752677,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Volatile Organic Compounds (Total),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.0685258788338063e-05,Ore processed,1,ore
npri-11454-2023-17,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0015,,ON-MAIN-687b8c8d,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),ON-MAIN-687b8c8d,Underground mining and beneficiation at Island,"Underground, concentrator",Free-miling,439008.0,3.416794226984474e-09,Ore processed,1,ore
npri-26132-2023-24,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0032,,ON-MAIN-7607a50e,,CMP-3a4ccc7f,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Zinc (and its compounds),ON-MAIN-7607a50e,Underground mining and beneficiation at Young-Davidson,"Underground, concentrator",Free-miling,2878047.0,1.111865094628406e-09,Ore processed,1,ore
npri-20131-2023-1,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,64.607,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),BC-MAIN-e34feb4d,,,,,,Ore processed,1,ore
npri-20131-2023-2,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,BC-MAIN-e34feb4d,,,,,,Ore processed,1,ore
npri-20131-2023-3,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,BC-MAIN-e34feb4d,,,,,,Ore processed,1,ore
npri-20131-2023-4,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,4.519,,BC-MAIN-e34feb4d,,CMP-fa032e20,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,BC-MAIN-e34feb4d,,,,,,Ore processed,1,ore
npri-19397-2023-1,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,0.256,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM10 - Particulate Matter <= 10 Micrometers,SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,5.854525623809438e-06,Ore processed,1,ore
npri-19397-2023-2,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,0.254,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,PM2.5 - Particulate Matter <= 2.5 Micrometers,SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,5.808787142373427e-06,Ore processed,1,ore
npri-19397-2023-3,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,0.271,,SK-MAIN-91cf5448,,CMP-cadb529a,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Total particulate matter,SK-MAIN-91cf5448,Underground mining at Cigar Lake,Underground,High-grade U acid-leach mills ,43726.856187782,6.197564234579522e-06,Ore processed,1,ore
npri-30798-2023-1,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,10.5047,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Carbon monoxide,BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,1.5308171547351327e-06,Ore processed,1,ore
npri-30798-2023-2,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,46.0267,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,Nitrogen oxides (expressed as nitrogen dioxide),BC-MAIN-599152a0,Open-pit mining and beneficiation at Copper Mountain,"Open-pit, concentrator","Porphyry sulfide, flotation-based",6862152.0,6.707327380681745e-06,Ore processed,1,ore
