main_id,facility_group_id,compartment_name,substance_name,flow_direction,release_pathway,unit,value,site_id,activity_name,ore_processed_t,value_normalized,functional_unit,allocation_factor,normalization_key
SK-MAIN-91cf5448,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,0.254,SK-MAIN-91cf5448,"U, Underground mining at Cigar Lake",43726.856187782,5.808787142373427e-06,Ore processed,1,ore
SK-MAIN-91cf5448,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,0.271,SK-MAIN-91cf5448,"U, Underground mining at Cigar Lake",43726.856187782,6.197564234579522e-06,Ore processed,1,ore
BC-MAIN-599152a0,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,10.5047,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",6862152.0,1.5308171547351327e-06,Ore processed,1,ore
BC-MAIN-599152a0,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,46.0267,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",6862152.0,6.707327380681745e-06,Ore processed,1,ore
BC-MAIN-599152a0,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,13.1382,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",6862152.0,1.9145888928137994e-06,Ore processed,1,ore
BC-MAIN-599152a0,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,13.1382,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",6862152.0,1.9145888928137994e-06,Ore processed,1,ore
BC-MAIN-599152a0,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,13.1382,BC-MAIN-599152a0,"Au and Ag and Cu, Open-pit mining and beneficiation at Copper Mountain",6862152.0,1.9145888928137994e-06,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,19.1064,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,2.2718668252080856e-05,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.1762,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,2.0951248513674197e-07,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,170.6614,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,0.00020292675386444708,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,2.0602,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,2.449702734839477e-06,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Lead (and its compounds),Emission,Stack Emissions,kg,0.5794,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,6.889417360285375e-07,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,0.013563200000000001,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,1.6127467300832343e-08,Ore processed,1,ore
ON-MAIN-7f050560,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,22.7451,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,2.7045303210463735e-05,Ore processed,1,ore
ON-MAIN-7f050560,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,17.3179,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,2.059203329369798e-05,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,0.1394,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,1.6575505350772888e-07,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Thallium (and its compounds),Emission,Stack Emissions,kg,0.0103,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,1.2247324613555291e-08,Ore processed,1,ore
ON-MAIN-7f050560,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,37.877,ON-MAIN-7f050560,"Au, Underground mining and beneficiation at Red Lake",841000.0,4.503804994054697e-05,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Antimony (and its compounds),Emission,Stack Emissions,tonnes,6e-06,ON-MAIN-7001a391,,317660.0,1.8888119372914438e-11,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,0.005,ON-MAIN-7001a391,,317660.0,1.5740099477428697e-08,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.02,ON-MAIN-7001a391,,317660.0,6.296039790971479e-08,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,21.76677,ON-MAIN-7001a391,,317660.0,6.852222502046214e-05,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.000197,ON-MAIN-7001a391,,317660.0,6.201599194106907e-10,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,0.018,ON-MAIN-7001a391,,317660.0,5.6664358118743304e-08,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.001262,ON-MAIN-7001a391,,317660.0,3.972801108103004e-09,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Lead (and its compounds),Emission,Stack Emissions,kg,0.042,ON-MAIN-7001a391,,317660.0,1.3221683561040107e-07,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,0.000481,ON-MAIN-7001a391,,317660.0,1.5141975697286406e-09,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.000365,ON-MAIN-7001a391,,317660.0,1.149027261852295e-09,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,81.695002,ON-MAIN-7001a391,,317660.0,0.00025717749165774726,Ore processed,1,ore
ON-MAIN-9a34108c,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,30.323947,ON-MAIN-9a34108c,,,,Ore processed,1,ore
ON-MAIN-7001a391,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,5.888895,ON-MAIN-7001a391,,317660.0,1.853835862242649e-05,Ore processed,1,ore
ON-MAIN-9a34108c,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,2.153357,ON-MAIN-9a34108c,,,,Ore processed,1,ore
ON-MAIN-7001a391,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,5.659484,ON-MAIN-7001a391,,317660.0,1.7816168230183216e-05,Ore processed,1,ore
ON-MAIN-9a34108c,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,2.114952,ON-MAIN-9a34108c,,,,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,0.035,ON-MAIN-7001a391,,317660.0,1.1018069634200089e-07,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,6.153531,ON-MAIN-7001a391,,317660.0,1.9371438015488258e-05,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Vanadium (and its compounds),Emission,Stack Emissions,tonnes,6.5e-05,ON-MAIN-7001a391,,317660.0,2.0462129320657306e-10,Ore processed,1,ore
ON-MAIN-7001a391,,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,0.000517,ON-MAIN-7001a391,,317660.0,1.6275262859661273e-09,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,7.369848,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,2.456616e-07,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.004725,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,1.575e-10,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,0.008567,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,2.855666666666667e-10,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Lead (and its compounds),Emission,Stack Emissions,kg,0.002895,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,9.65e-11,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,0.008388,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,2.796e-10,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,2.2900000000000003e-07,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,7.633333333333334e-15,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.000609,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,2.0299999999999997e-11,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,11.275428,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,3.758476e-07,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,0.440843,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,1.4694766666666666e-08,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,0.394358,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,1.3145266666666666e-08,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Sulphur dioxide,Emission,Stack Emissions,tonnes,0.268033,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,8.934433333333334e-09,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,72.973643,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,2.4324547666666666e-06,Ore processed,1,ore
BC-MAIN-6b4800fe,,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,0.002712,BC-MAIN-6b4800fe,"Cu and Mo, Open-pit mining and beneficiation at Gibraltar",30000000.0,9.04e-11,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Acenaphthylene,Emission,Stack Emissions,kg,7.191,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,4.794e-06,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,0.30637,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,2.0424666666666665e-07,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.92009,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,6.133933333333333e-07,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,668.19247,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,0.00044546164666666664,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.1103,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,7.353333333333333e-08,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,5.97454,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,3.983026666666666e-06,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.0953,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,6.353333333333333e-08,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Fluorene,Emission,Stack Emissions,kg,10.137,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,6.758e-06,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,i-Butyl alcohol,Emission,Stack Emissions,tonnes,0.0252,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.68e-08,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Lead (and its compounds),Emission,Stack Emissions,kg,77.832271,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,5.188818066666667e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Manganese (and its compounds),Emission,Stack Emissions,tonnes,0.0049,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,3.2666666666666666e-09,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Mercury (and its compounds),Emission,Stack Emissions,tonnes,2.6276e-05,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.7517333333333333e-11,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Nickel (and its compounds),Emission,Stack Emissions,tonnes,0.3119,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,2.0793333333333333e-07,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,2521.211404,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,0.0016808076026666667,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,"PAHs, total unspeciated",Emission,Stack Emissions,kg,61.3369,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,4.0891266666666666e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Phenanthrene,Emission,Stack Emissions,kg,31.905,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,2.127e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Phosphorus (total),Emission,Stack Emissions,tonnes,0.02043,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.362e-08,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,46.5534,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,3.1035600000000005e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,40.9198,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,2.727986666666667e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,0.1513,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.0086666666666666e-07,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Thallium (and its compounds),Emission,Stack Emissions,kg,0.2046,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.364e-07,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,57.5641,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,3.837606666666667e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Vanadium (and its compounds),Emission,Stack Emissions,tonnes,0.00016,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.0666666666666667e-10,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Volatile Organic Compounds (Total),Emission,Stack Emissions,tonnes,66.0286,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,4.401906666666667e-05,Ore processed,1,ore
QC-MAIN-a97821c0,,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,0.0286,QC-MAIN-a97821c0,"Cu and Ni and Co and Pt, Underground mining and beneficiation at Raglan",1500000.0,1.9066666666666665e-08,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,2.324,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,1.7343283582089552e-06,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.283,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,2.1119402985074624e-07,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,69.526,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,5.188507462686567e-05,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Copper (and its compounds),Emission,Stack Emissions,tonnes,0.917,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,6.843283582089552e-07,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Lead (and its compounds),Emission,Stack Emissions,kg,56.777,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,4.237089552238806e-05,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Nitrogen oxides (expressed as nitrogen dioxide),Emission,Stack Emissions,tonnes,175.679,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,0.00013110373134328358,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,PM10 - Particulate Matter <= 10 Micrometers,Emission,Stack Emissions,tonnes,72.822,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,5.4344776119402985e-05,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,PM2.5 - Particulate Matter <= 2.5 Micrometers,Emission,Stack Emissions,tonnes,20.535,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,1.5324626865671643e-05,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Selenium (and its compounds),Emission,Stack Emissions,kg,0.40597,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,3.0296268656716417e-07,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Total particulate matter,Emission,Stack Emissions,tonnes,89.663,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,6.691268656716418e-05,Ore processed,1,ore
ON-MAIN-f8313ebd,,Air,Zinc (and its compounds),Emission,Stack Emissions,tonnes,1.675,ON-MAIN-f8313ebd,"Ag and Cu and Zn, Underground mining and beneficiation at Kidd Creek",1340000.0,1.25e-06,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Ammonia (total),Emission,Stack Emissions,tonnes,10.300651,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,6.867491,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-fefeaee4,,Air,Arsenic (and its compounds),Emission,Stack Emissions,kg,1.76,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",1028000.0,1.7120622568093385e-06,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.095199,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-fefeaee4,,Air,Cadmium (and its compounds),Emission,Stack Emissions,kg,0.4035,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",1028000.0,3.925097276264592e-07,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,36.075722,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-fefeaee4,,Air,Carbon monoxide,Emission,Stack Emissions,tonnes,192.691139,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",1028000.0,0.00018744274221789883,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Chromium (and its compounds),Emission,Stack Emissions,tonnes,0.005082,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-3b3e5365,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,0.563539,ON-MAIN-3b3e5365,,,,Ore processed,1,ore
ON-MAIN-fefeaee4,,Air,Cobalt (and its compounds),Emission,Stack Emissions,kg,9.5e-05,ON-MAIN-fefeaee4,"Au, Underground mining and beneficiation at Musselwhite",1028000.0,9.24124513618677e-11,Ore processed,1,ore
