env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,value_tonnes_main,value_tonnes_group,value_tonnes_match,value_normalized,normalization_key,unit_normalized,facility_name,province,facility_type,mining_processing_type,commodities,substance_name
npri-26132-2023-14,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.008252,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.867222112773002e-09,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Phosphorus (total)
npri-11454-2023-13,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,43.1072,,ON-MAIN-687b8c8d,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,9.819228806764341e-05,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,PM10 - Particulate Matter <= 10 Micrometers
npri-26132-2023-15,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,4.766211,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.656057388916859e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,PM10 - Particulate Matter <= 10 Micrometers
npri-11454-2023-14,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,36.8965,,ON-MAIN-687b8c8d,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,8.40451654639551e-05,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-26132-2023-16,2023,Air,NA - M10,Emission,Stack Emissions,tonnes,2.941035,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.021885674556392e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,PM2.5 - Particulate Matter <= 2.5 Micrometers
npri-11454-2023-15,2023,Air,NA - 12,Emission,Stack Emissions,kg,1.8958,,ON-MAIN-687b8c8d,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,4.318372330344777e-06,main_id,kg/t,Island,Ontario,mining,"Underground, concentrator",Au,Selenium (and its compounds)
npri-26132-2023-17,2023,Air,NA - 12,Emission,Stack Emissions,kg,0.006421,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.231026803940311e-09,main_id,kg/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Selenium (and its compounds)
npri-26132-2023-18,2023,Air,NA - 13,Emission,Stack Emissions,tonnes,5e-06,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.737289210356885e-12,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Silver (and its compounds)
npri-26132-2023-19,2023,Air,NA - 37,Emission,Stack Emissions,kg,0.005316,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.84708588845144e-09,main_id,kg/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Thallium (and its compounds)
npri-11454-2023-16,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,56.1228,,ON-MAIN-687b8c8d,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,0.0001278400393614695,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,Total particulate matter
npri-26132-2023-20,2023,Air,NA - M08,Emission,Stack Emissions,tonnes,8.412956,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.923147537201442e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Total particulate matter
npri-26132-2023-21,2023,Air,NA - M14,Emission,Stack Emissions,tonnes,27.054746,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,9.400383662949216e-06,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Total reduced sulphur (expressed as hydrogen sulphide)
npri-26132-2023-22,2023,Air,NA - 40,Emission,Stack Emissions,tonnes,0.000756,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,2.62678128605961e-10,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Vanadium (and its compounds)
npri-26132-2023-23,2023,Air,NA - M16,Emission,Stack Emissions,tonnes,30.752677,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.068525878833806e-05,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Volatile Organic Compounds (Total)
npri-11454-2023-17,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0015,,ON-MAIN-687b8c8d,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,439008.0,,439008.0,3.416794226984474e-09,main_id,tonnes/t,Island,Ontario,mining,"Underground, concentrator",Au,Zinc (and its compounds)
npri-26132-2023-24,2023,Air,NA - 14,Emission,Stack Emissions,tonnes,0.0032,,ON-MAIN-7607a50e,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,2878047.0,,2878047.0,1.111865094628406e-09,main_id,tonnes/t,Young-Davidson,Ontario,mining,"Underground, concentrator",Au,Zinc (and its compounds)
npri-2000-2023-1,2023,Air,75-07-0,Emission,Stack Emissions,tonnes,7.121,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Acetaldehyde
npri-2000-2023-2,2023,Air,NA - 02,Emission,Stack Emissions,kg,107.265,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Arsenic (and its compounds)
npri-6217-2023-1,2023,Air,NA - 02,Emission,Stack Emissions,kg,0.189,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,1.145523971149767e-08,main_id,kg/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Arsenic (and its compounds)
npri-2000-2023-3,2023,Air,NA - 03,Emission,Stack Emissions,kg,2.323,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Cadmium (and its compounds)
npri-6217-2023-2,2023,Air,NA - 03,Emission,Stack Emissions,kg,0.008,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,4.848778713861446e-10,main_id,kg/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Cadmium (and its compounds)
npri-2000-2023-4,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,9487.348,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Carbon monoxide
npri-6217-2023-3,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,31.336,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,1.899266622219528e-06,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Carbon monoxide
npri-8778-2023-1,2023,Air,630-08-0,Emission,Stack Emissions,tonnes,24.338,,QC-MAIN-33c09b8b,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,5901000.0,,5901000.0,4.124385697339434e-06,main_id,tonnes/t,Fire Lake,Quebec,mining,Open-pit,Fe,Carbon monoxide
npri-2000-2023-5,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.021,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Chromium (and its compounds)
npri-6217-2023-4,2023,Air,NA - 04,Emission,Stack Emissions,tonnes,0.0002,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,1.212194678465362e-11,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Chromium (and its compounds)
npri-6217-2023-5,2023,Air,NA - 05,Emission,Stack Emissions,kg,2.649,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,1.605551851627371e-07,main_id,kg/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Cobalt (and its compounds)
npri-6217-2023-6,2023,Air,NA - 06,Emission,Stack Emissions,tonnes,0.002,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,1.212194678465362e-10,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Copper (and its compounds)
npri-2000-2023-6,2023,Air,NA - D/F,Emission,Stack Emissions,g TEQ,2.97752,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,g TEQ/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Dioxins and furans - total
npri-2000-2023-7,2023,Air,206-44-0,Emission,Stack Emissions,kg,7.889,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Fluoranthene
npri-2000-2023-8,2023,Air,118-74-1,Emission,Stack Emissions,grams,360.0,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,grams/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Hexachlorobenzene
npri-2000-2023-9,2023,Air,7647-01-0,Emission,Stack Emissions,tonnes,74.627,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Hydrochloric acid
npri-2000-2023-10,2023,Air,7664-39-3,Emission,Stack Emissions,tonnes,21.019,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Hydrogen fluoride
npri-2000-2023-11,2023,Air,7783-06-4,Emission,Stack Emissions,tonnes,41.151,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Hydrogen sulphide
npri-2000-2023-12,2023,Air,NA - 08,Emission,Stack Emissions,kg,137.831,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Lead (and its compounds)
npri-6217-2023-7,2023,Air,NA - 08,Emission,Stack Emissions,kg,0.572,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,3.466876780410934e-08,main_id,kg/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Lead (and its compounds)
npri-2000-2023-13,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.118,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Manganese (and its compounds)
npri-6217-2023-8,2023,Air,NA - 09,Emission,Stack Emissions,tonnes,0.001,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,6.060973392326808e-11,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Manganese (and its compounds)
npri-2000-2023-14,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,0.046188,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Mercury (and its compounds)
npri-6217-2023-9,2023,Air,NA - 10,Emission,Stack Emissions,tonnes,8.7e-05,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,5.273046851324323e-12,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Mercury (and its compounds)
npri-6217-2023-10,2023,Air,NA - 11,Emission,Stack Emissions,tonnes,0.035,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,2.121340687314383e-09,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Nickel (and its compounds)
npri-2000-2023-15,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,5324.21,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Nitrogen oxides (expressed as nitrogen dioxide)
npri-6217-2023-11,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,145.258,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,8.804048730226074e-06,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Nitrogen oxides (expressed as nitrogen dioxide)
npri-8778-2023-2,2023,Air,11104-93-1,Emission,Stack Emissions,tonnes,112.98,,QC-MAIN-33c09b8b,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,5901000.0,,5901000.0,1.914590747330961e-05,main_id,tonnes/t,Fire Lake,Quebec,mining,Open-pit,Fe,Nitrogen oxides (expressed as nitrogen dioxide)
npri-2000-2023-16,2023,Air,NA - P/H,Emission,Stack Emissions,kg,104.065,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,"PAHs, total unspeciated"
npri-2000-2023-17,2023,Air,85-01-8,Emission,Stack Emissions,kg,33.411,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,kg/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Phenanthrene
npri-2000-2023-18,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.287,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,Phosphorus (total)
npri-6217-2023-12,2023,Air,NA - 22,Emission,Stack Emissions,tonnes,0.004,,QC-MAIN-084bd95c,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,16499000.0,,16499000.0,2.424389356930723e-10,main_id,tonnes/t,Mont-Wright,Quebec,mining,"Open-pit, concentrator",Fe,Phosphorus (total)
npri-2000-2023-19,2023,Air,NA - M09,Emission,Stack Emissions,tonnes,156.988,,QC-MAIN-e25eed27,,,https://www.canada.ca/en/environment-climate-change/services/national-pollutant-release-inventory/tools-resources-data/exploredata.html,,,,,,tonnes/t,Port-Cartier,Quebec,manufacturing,Pelletizing plant,Iron ore,PM10 - Particulate Matter <= 10 Micrometers
