env_id,year,compartment_name,substance_id,flow_direction,release_pathway,unit,value,comment,main_id,facility_group_id,company_id,source_id,site_id
GHG-11794-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.267275,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11794-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,0.003143,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11794-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,11.1,,QC-MAIN-e51eda66,,CMP-6265c407,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-e51eda66
GHG-11804-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.755,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11804-2023-8,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11804-2023-9,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,9.927,,QC-MAIN-6dc537e6,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-6dc537e6
GHG-11894-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.13005,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11894-2023-8,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.543,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11894-2023-9,2023,Air,10024-97-2,Emission,Waste,tonnes,,,BC-MAIN-599152a0,,CMP-12afc634,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-599152a0
GHG-11951-2023-9,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.322358,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-10,2023,Air,10024-97-2,Emission,Industrial Processes,tonnes,,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-11,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.075287,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-11951-2023-12,2023,Air,10024-97-2,Emission,Waste,tonnes,0.404047,,ON-MAIN-7f050560,,CMP-ca642bce,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-7f050560
GHG-12304-2023-7,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.278,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12304-2023-8,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,0.073,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12304-2023-9,2023,Air,10024-97-2,Emission,Waste,tonnes,0.001,,ON-MAIN-cb85213a,,CMP-3d2c4955,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-cb85213a
GHG-12459-2023-5,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.2924,,YT-MAIN-e05ed9fe,,CMP-661b40f2,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,YT-MAIN-e05ed9fe
GHG-12459-2023-6,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,3.5311,,YT-MAIN-e05ed9fe,,CMP-661b40f2,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,YT-MAIN-e05ed9fe
GHG-12553-2023-5,2023,Air,10024-97-2,Emission,Stationary Fuel Combustion,tonnes,0.3429,,BC-MAIN-8eb8be0d,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-8eb8be0d
GHG-12553-2023-6,2023,Air,10024-97-2,Emission,On-site Transportation,tonnes,12.8084,,BC-MAIN-8eb8be0d,,CMP-4a434d72,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,BC-MAIN-8eb8be0d
GHG-10011-2023-13,2023,Air,NA - GHG,Emission,Flaring / Torchage,tonnes,436.6533,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-14,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,981262.4295,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-15,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,3287418.803,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10011-2023-16,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,23048.33,,ON-MAIN-eab8c362,,CMP-0f9c0b53,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-eab8c362
GHG-10013-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,27014.909,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10013-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,508182.622,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10013-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,2750.541,,QC-MAIN-52c01ae4,,CMP-140e111b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-52c01ae4
GHG-10014-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,60761.778,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10014-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,755527.407,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10014-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,3523.7332,,QC-MAIN-c8966bdc,,CMP-dc21de8a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-c8966bdc
GHG-10052-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,506521.0198,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10052-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,129810.756,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10052-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,144184.2093,,NL-MAIN-dd723db4,,CMP-2da4630a,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,NL-MAIN-dd723db4
GHG-10091-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,856117.7168,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10091-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,3288316.939,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10091-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,23848.85237,,ON-MAIN-4c35e094,,CMP-3775c12e,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-4c35e094
GHG-10103-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,775.13588,,QC-MAIN-5398dfac,,CMP-89ae3b2b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5398dfac
GHG-10103-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,114875.9429,,QC-MAIN-5398dfac,,CMP-89ae3b2b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5398dfac
GHG-10103-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,310.0627,,QC-MAIN-5398dfac,,CMP-89ae3b2b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-5398dfac
GHG-10119-2023-16,2023,Air,NA - GHG,Emission,Flaring / Torchage,tonnes,958.8267,,AB-MAIN-d3a4aba9,,CMP-2ef1f553,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,AB-MAIN-d3a4aba9
GHG-10119-2023-17,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,212108.9028,,AB-MAIN-d3a4aba9,,CMP-2ef1f553,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,AB-MAIN-d3a4aba9
GHG-10119-2023-18,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,83198.1936,,AB-MAIN-d3a4aba9,,CMP-2ef1f553,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,AB-MAIN-d3a4aba9
GHG-10119-2023-19,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,1799.1958,,AB-MAIN-d3a4aba9,,CMP-2ef1f553,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,AB-MAIN-d3a4aba9
GHG-10119-2023-20,2023,Air,NA - GHG,Emission,Venting / Évacuation,tonnes,7107.23996,,AB-MAIN-d3a4aba9,,CMP-2ef1f553,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,AB-MAIN-d3a4aba9
GHG-10128-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,56215.85195,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-21b6ab35
GHG-10128-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,38373.6938,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-21b6ab35
GHG-10128-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,2567.896262,,ON-MAIN-21b6ab35,,CMP-a70130b4,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-21b6ab35
GHG-10150-2023-10,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,128674.1375,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,SK-MAIN-26b9aaf3
GHG-10150-2023-11,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,77456.3429,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,SK-MAIN-26b9aaf3
GHG-10150-2023-12,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,7636.17889,,SK-MAIN-26b9aaf3,,CMP-28720916,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,SK-MAIN-26b9aaf3
GHG-10164-2023-7,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,20858.8135,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-f8313ebd
GHG-10164-2023-8,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,8473.73223,,ON-MAIN-f8313ebd,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-f8313ebd
GHG-10240-2023-16,2023,Air,NA - GHG,Emission,Stationary Fuel Combustion,tonnes,138426.863,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a97821c0
GHG-10240-2023-17,2023,Air,NA - GHG,Emission,Industrial Processes,tonnes,1567.749062,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a97821c0
GHG-10240-2023-18,2023,Air,NA - GHG,Emission,On-site Transportation,tonnes,17107.05425,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a97821c0
GHG-10240-2023-19,2023,Air,NA - GHG,Emission,Waste,tonnes,878.913366,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a97821c0
GHG-10240-2023-20,2023,Air,NA - GHG,Emission,Wastewater,tonnes,14.64125,,QC-MAIN-a97821c0,,CMP-d5f1c66b,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,QC-MAIN-a97821c0
GHG-10275-2023-19,2023,Air,NA - GHG,Emission,Flaring / Torchage,tonnes,745.03575,,ON-MAIN-020a683c,,CMP-75ff8886,https://www.canada.ca/en/environment-climate-change/services/environmental-indicators/greenhouse-gas-emissions/large-facilities.html; https://open.canada.ca/data/en/dataset/a8ba14b7-7f23-462a-bdbb-83b0ef629823,ON-MAIN-020a683c
